	id	title	review_keyword	review_num
0	0	블루보틀 성수 카페	커피가맛있어요	2646.0
1	0	블루보틀 성수 카페	친절해요	1192.0
2	0	블루보틀 성수 카페	음료가맛있어요	939.0
3	0	블루보틀 성수 카페	인테리어가멋져요	903.0
4	0	블루보틀 성수 카페	매장이청결해요	845.0
5	0	블루보틀 성수 카페	특별한메뉴가있어요	472.0
6	0	블루보틀 성수 카페	대화하기좋아요	364.0
7	0	블루보틀 성수 카페	디저트가맛있어요	356.0
8	0	블루보틀 성수 카페	사진이잘나와요	296.0
9	0	블루보틀 성수 카페	화장실이깨끗해요	254.0
10	0	블루보틀 성수 카페	좌석이편해요	162.0
11	0	블루보틀 성수 카페	뷰가좋아요	112.0
12	0	블루보틀 성수 카페	집중하기좋아요	99.0
13	0	블루보틀 성수 카페	주차하기편해요	80.0
14	0	블루보틀 성수 카페	가성비가좋아요	76.0
15	1	소문난성수감자탕	음식이맛있어요	3260.0
16	1	소문난성수감자탕	양이많아요	1235.0
17	1	소문난성수감자탕	가성비가좋아요	720.0
18	1	소문난성수감자탕	매장이넓어요	520.0
19	1	소문난성수감자탕	재료가신선해요	488.0
20	1	소문난성수감자탕	친절해요	452.0
21	1	소문난성수감자탕	혼밥하기좋아요	276.0
22	1	소문난성수감자탕	특별한메뉴가있어요	240.0
23	1	소문난성수감자탕	단체모임하기좋아요	212.0
24	1	소문난성수감자탕	주차하기편해요	118.0
25	1	소문난성수감자탕	매장이청결해요	91.0
26	1	소문난성수감자탕	특별한날가기좋아요	39.0
27	1	소문난성수감자탕	뷰가좋아요	27.0
28	1	소문난성수감자탕	인테리어가멋져요	24.0
29	1	소문난성수감자탕	화장실이깨끗해요	24.0
30	2	밀도 성수점	빵이맛있어요	1965.0
31	2	밀도 성수점	특별한메뉴가있어요	384.0
32	2	밀도 성수점	친절해요	322.0
33	2	밀도 성수점	매장이청결해요	171.0
34	2	밀도 성수점	음료가맛있어요	69.0
35	2	밀도 성수점	가성비가좋아요	61.0
36	2	밀도 성수점	커피가맛있어요	57.0
37	2	밀도 성수점	인테리어가멋져요	34.0
38	2	밀도 성수점	좌석이편해요	15.0
39	2	밀도 성수점	대화하기좋아요	15.0
40	2	밀도 성수점	뷰가좋아요	15.0
41	2	밀도 성수점	사진이잘나와요	13.0
42	2	밀도 성수점	주차하기편해요	10.0
43	2	밀도 성수점	화장실이깨끗해요	7.0
44	2	밀도 성수점	집중하기좋아요	5.0
45	3	옹근달	디저트가맛있어요	1561.0
46	3	옹근달	커피가맛있어요	1049.0
47	3	옹근달	인테리어가멋져요	697.0
48	3	옹근달	음료가맛있어요	493.0
49	3	옹근달	특별한메뉴가있어요	480.0
50	3	옹근달	친절해요	342.0
51	3	옹근달	뷰가좋아요	328.0
52	3	옹근달	사진이잘나와요	305.0
53	3	옹근달	대화하기좋아요	286.0
54	3	옹근달	매장이청결해요	238.0
55	3	옹근달	좌석이편해요	87.0
56	3	옹근달	화장실이깨끗해요	75.0
57	3	옹근달	가성비가좋아요	65.0
58	3	옹근달	집중하기좋아요	32.0
59	3	옹근달	주차하기편해요	22.0
60	4	제스티살룬 성수	음식이맛있어요	1517.0
61	4	제스티살룬 성수	특별한메뉴가있어요	640.0
62	4	제스티살룬 성수	친절해요	497.0
63	4	제스티살룬 성수	재료가신선해요	357.0
64	4	제스티살룬 성수	인테리어가멋져요	238.0
65	4	제스티살룬 성수	매장이청결해요	183.0
66	4	제스티살룬 성수	양이많아요	131.0
67	4	제스티살룬 성수	특별한날가기좋아요	91.0
68	4	제스티살룬 성수	매장이넓어요	75.0
69	4	제스티살룬 성수	가성비가좋아요	65.0
70	4	제스티살룬 성수	화장실이깨끗해요	64.0
71	4	제스티살룬 성수	혼밥하기좋아요	53.0
72	4	제스티살룬 성수	뷰가좋아요	41.0
73	4	제스티살룬 성수	단체모임하기좋아요	21.0
74	4	제스티살룬 성수	주차하기편해요	9.0
75	5	카페 할아버지공장	인테리어가멋져요	741.0
76	5	카페 할아버지공장	커피가맛있어요	521.0
77	5	카페 할아버지공장	대화하기좋아요	350.0
78	5	카페 할아버지공장	사진이잘나와요	308.0
79	5	카페 할아버지공장	뷰가좋아요	297.0
80	5	카페 할아버지공장	음료가맛있어요	285.0
81	5	카페 할아버지공장	디저트가맛있어요	236.0
82	5	카페 할아버지공장	매장이청결해요	170.0
83	5	카페 할아버지공장	친절해요	157.0
84	5	카페 할아버지공장	좌석이편해요	126.0
85	5	카페 할아버지공장	특별한메뉴가있어요	120.0
86	5	카페 할아버지공장	화장실이깨끗해요	53.0
87	5	카페 할아버지공장	집중하기좋아요	46.0
88	5	카페 할아버지공장	가성비가좋아요	25.0
89	5	카페 할아버지공장	주차하기편해요	7.0
90	6	서울앵무새	디저트가맛있어요	2066.0
91	6	서울앵무새	특별한메뉴가있어요	955.0
92	6	서울앵무새	인테리어가멋져요	645.0
93	6	서울앵무새	커피가맛있어요	591.0
94	6	서울앵무새	친절해요	564.0
95	6	서울앵무새	사진이잘나와요	447.0
96	6	서울앵무새	음료가맛있어요	408.0
97	6	서울앵무새	매장이청결해요	304.0
98	6	서울앵무새	대화하기좋아요	124.0
99	6	서울앵무새	가성비가좋아요	109.0
100	6	서울앵무새	화장실이깨끗해요	95.0
101	6	서울앵무새	좌석이편해요	74.0
102	6	서울앵무새	뷰가좋아요	58.0
103	6	서울앵무새	집중하기좋아요	18.0
104	6	서울앵무새	주차하기편해요	16.0
105	7	노티드 성수	디저트가맛있어요	2195.0
106	7	노티드 성수	친절해요	628.0
107	7	노티드 성수	특별한메뉴가있어요	574.0
108	7	노티드 성수	매장이청결해요	382.0
109	7	노티드 성수	커피가맛있어요	253.0
110	7	노티드 성수	인테리어가멋져요	247.0
111	7	노티드 성수	음료가맛있어요	167.0
112	7	노티드 성수	사진이잘나와요	144.0
113	7	노티드 성수	가성비가좋아요	98.0
114	7	노티드 성수	대화하기좋아요	35.0
115	7	노티드 성수	화장실이깨끗해요	31.0
116	7	노티드 성수	뷰가좋아요	27.0
117	7	노티드 성수	좌석이편해요	23.0
118	7	노티드 성수	집중하기좋아요	16.0
119	7	노티드 성수	주차하기편해요	15.0
120	8	어니언 성수	디저트가맛있어요	494.0
121	8	어니언 성수	커피가맛있어요	319.0
122	8	어니언 성수	인테리어가멋져요	228.0
123	8	어니언 성수	친절해요	209.0
124	8	어니언 성수	특별한메뉴가있어요	151.0
125	8	어니언 성수	음료가맛있어요	136.0
126	8	어니언 성수	사진이잘나와요	92.0
127	8	어니언 성수	대화하기좋아요	73.0
128	8	어니언 성수	매장이청결해요	55.0
129	8	어니언 성수	뷰가좋아요	37.0
130	8	어니언 성수	좌석이편해요	20.0
131	8	어니언 성수	가성비가좋아요	18.0
132	8	어니언 성수	집중하기좋아요	14.0
133	8	어니언 성수	화장실이깨끗해요	14.0
134	8	어니언 성수	주차하기편해요	7.0
135	9	성수족발	음식이맛있어요	1018.0
136	9	성수족발	재료가신선해요	156.0
137	9	성수족발	친절해요	155.0
138	9	성수족발	특별한메뉴가있어요	141.0
139	9	성수족발	양이많아요	116.0
140	9	성수족발	가성비가좋아요	73.0
141	9	성수족발	매장이청결해요	26.0
142	9	성수족발	단체모임하기좋아요	25.0
143	9	성수족발	특별한날가기좋아요	22.0
144	9	성수족발	혼밥하기좋아요	16.0
145	9	성수족발	매장이넓어요	15.0
146	9	성수족발	뷰가좋아요	10.0
147	9	성수족발	인테리어가멋져요	8.0
148	9	성수족발	화장실이깨끗해요	7.0
149	9	성수족발	주차하기편해요	6.0
150	10	호호식당 성수	음식이맛있어요	1075.0
151	10	호호식당 성수	인테리어가멋져요	635.0
152	10	호호식당 성수	친절해요	504.0
153	10	호호식당 성수	매장이청결해요	471.0
154	10	호호식당 성수	재료가신선해요	236.0
155	10	호호식당 성수	특별한메뉴가있어요	219.0
156	10	호호식당 성수	특별한날가기좋아요	210.0
157	10	호호식당 성수	매장이넓어요	190.0
158	10	호호식당 성수	화장실이깨끗해요	134.0
159	10	호호식당 성수	뷰가좋아요	122.0
160	10	호호식당 성수	단체모임하기좋아요	118.0
161	10	호호식당 성수	가성비가좋아요	85.0
162	10	호호식당 성수	양이많아요	69.0
163	10	호호식당 성수	혼밥하기좋아요	24.0
164	10	호호식당 성수	주차하기편해요	4.0
165	11	난포	음식이맛있어요	1523.0
166	11	난포	특별한메뉴가있어요	980.0
167	11	난포	재료가신선해요	664.0
168	11	난포	매장이청결해요	469.0
169	11	난포	친절해요	395.0
170	11	난포	인테리어가멋져요	266.0
171	11	난포	특별한날가기좋아요	209.0
172	11	난포	매장이넓어요	123.0
173	11	난포	가성비가좋아요	101.0
174	11	난포	화장실이깨끗해요	91.0
175	11	난포	혼밥하기좋아요	61.0
176	11	난포	양이많아요	49.0
177	11	난포	단체모임하기좋아요	35.0
178	11	난포	뷰가좋아요	25.0
179	11	난포	주차하기편해요	10.0
180	12	마를리	디저트가맛있어요	573.0
181	12	마를리	커피가맛있어요	415.0
182	12	마를리	인테리어가멋져요	356.0
183	12	마를리	음료가맛있어요	284.0
184	12	마를리	대화하기좋아요	213.0
185	12	마를리	매장이청결해요	181.0
186	12	마를리	친절해요	172.0
187	12	마를리	특별한메뉴가있어요	134.0
188	12	마를리	사진이잘나와요	126.0
189	12	마를리	화장실이깨끗해요	38.0
190	12	마를리	뷰가좋아요	30.0
191	12	마를리	집중하기좋아요	29.0
192	12	마를리	가성비가좋아요	24.0
193	12	마를리	선물하기좋아요	13.0
194	12	마를리	주차하기편해요	10.0
195	13	마를리	디저트가맛있어요	573.0
196	13	마를리	커피가맛있어요	415.0
197	13	마를리	인테리어가멋져요	357.0
198	13	마를리	음료가맛있어요	284.0
199	13	마를리	대화하기좋아요	213.0
200	13	마를리	매장이청결해요	182.0
201	13	마를리	친절해요	172.0
202	13	마를리	특별한메뉴가있어요	134.0
203	13	마를리	사진이잘나와요	126.0
204	13	마를리	화장실이깨끗해요	38.0
205	13	마를리	뷰가좋아요	30.0
206	13	마를리	집중하기좋아요	29.0
207	13	마를리	가성비가좋아요	24.0
208	13	마를리	선물하기좋아요	13.0
209	13	마를리	주차하기편해요	10.0
210	14	스웨덴피크닉 서울숲	친절해요	2103.0
211	14	스웨덴피크닉 서울숲	음식이맛있어요	2052.0
212	14	스웨덴피크닉 서울숲	인테리어가멋져요	1848.0
213	14	스웨덴피크닉 서울숲	대화하기좋아요	1346.0
214	14	스웨덴피크닉 서울숲	술이다양해요	930.0
215	14	스웨덴피크닉 서울숲	매장이청결해요	912.0
216	14	스웨덴피크닉 서울숲	사진이잘나와요	811.0
217	14	스웨덴피크닉 서울숲	특별한메뉴가있어요	778.0
218	14	스웨덴피크닉 서울숲	음악이좋아요	702.0
219	14	스웨덴피크닉 서울숲	기본안주가좋아요	516.0
220	14	스웨덴피크닉 서울숲	매장이넓어요	402.0
221	14	스웨덴피크닉 서울숲	좌석이편해요	249.0
222	14	스웨덴피크닉 서울숲	가성비가좋아요	195.0
223	14	스웨덴피크닉 서울숲	화장실이깨끗해요	138.0
224	14	스웨덴피크닉 서울숲	룸이잘되어있어요	114.0
225	14	스웨덴피크닉 서울숲	오래머무르기좋아요	1.0
226	14	스웨덴피크닉 서울숲	단체모임하기좋아요	1.0
227	15	성수다락	음식이맛있어요	1013.0
228	15	성수다락	친절해요	447.0
229	15	성수다락	인테리어가멋져요	310.0
230	15	성수다락	특별한메뉴가있어요	298.0
231	15	성수다락	매장이청결해요	211.0
232	15	성수다락	재료가신선해요	159.0
233	15	성수다락	특별한날가기좋아요	142.0
234	15	성수다락	양이많아요	96.0
235	15	성수다락	가성비가좋아요	88.0
236	15	성수다락	뷰가좋아요	66.0
237	15	성수다락	화장실이깨끗해요	61.0
238	15	성수다락	매장이넓어요	41.0
239	15	성수다락	혼밥하기좋아요	26.0
240	15	성수다락	단체모임하기좋아요	23.0
241	15	성수다락	주차하기편해요	3.0
242	16	멜로워 성수 더 플래그쉽	디저트가맛있어요	778.0
243	16	멜로워 성수 더 플래그쉽	커피가맛있어요	658.0
244	16	멜로워 성수 더 플래그쉽	친절해요	419.0
245	16	멜로워 성수 더 플래그쉽	인테리어가멋져요	400.0
246	16	멜로워 성수 더 플래그쉽	음료가맛있어요	320.0
247	16	멜로워 성수 더 플래그쉽	특별한메뉴가있어요	218.0
248	16	멜로워 성수 더 플래그쉽	대화하기좋아요	184.0
249	16	멜로워 성수 더 플래그쉽	매장이청결해요	146.0
250	16	멜로워 성수 더 플래그쉽	사진이잘나와요	132.0
251	16	멜로워 성수 더 플래그쉽	좌석이편해요	63.0
252	16	멜로워 성수 더 플래그쉽	뷰가좋아요	45.0
253	16	멜로워 성수 더 플래그쉽	화장실이깨끗해요	39.0
254	16	멜로워 성수 더 플래그쉽	가성비가좋아요	29.0
255	16	멜로워 성수 더 플래그쉽	집중하기좋아요	20.0
256	16	멜로워 성수 더 플래그쉽	주차하기편해요	6.0
257	17	비사벌 전주 콩나물 국밥	음식이맛있어요	897.0
258	17	비사벌 전주 콩나물 국밥	혼밥하기좋아요	226.0
259	17	비사벌 전주 콩나물 국밥	재료가신선해요	203.0
260	17	비사벌 전주 콩나물 국밥	양이많아요	200.0
261	17	비사벌 전주 콩나물 국밥	가성비가좋아요	199.0
262	17	비사벌 전주 콩나물 국밥	친절해요	190.0
263	17	비사벌 전주 콩나물 국밥	매장이넓어요	187.0
264	17	비사벌 전주 콩나물 국밥	매장이청결해요	98.0
265	17	비사벌 전주 콩나물 국밥	특별한메뉴가있어요	50.0
266	17	비사벌 전주 콩나물 국밥	단체모임하기좋아요	33.0
267	17	비사벌 전주 콩나물 국밥	화장실이깨끗해요	22.0
268	17	비사벌 전주 콩나물 국밥	주차하기편해요	14.0
269	17	비사벌 전주 콩나물 국밥	인테리어가멋져요	12.0
270	17	비사벌 전주 콩나물 국밥	특별한날가기좋아요	11.0
271	17	비사벌 전주 콩나물 국밥	뷰가좋아요	6.0
272	18	노티드 성수피치스	-1	-1.0
273	19	LOWIDE	디저트가맛있어요	1354.0
274	19	LOWIDE	커피가맛있어요	842.0
275	19	LOWIDE	인테리어가멋져요	381.0
276	19	LOWIDE	음료가맛있어요	341.0
277	19	LOWIDE	특별한메뉴가있어요	337.0
278	19	LOWIDE	친절해요	254.0
279	19	LOWIDE	매장이청결해요	207.0
280	19	LOWIDE	사진이잘나와요	202.0
281	19	LOWIDE	대화하기좋아요	155.0
282	19	LOWIDE	뷰가좋아요	98.0
283	19	LOWIDE	화장실이깨끗해요	52.0
284	19	LOWIDE	좌석이편해요	49.0
285	19	LOWIDE	가성비가좋아요	45.0
286	19	LOWIDE	집중하기좋아요	14.0
287	19	LOWIDE	주차하기편해요	8.0
288	20	탐광	음식이맛있어요	691.0
289	20	탐광	특별한메뉴가있어요	328.0
290	20	탐광	친절해요	235.0
291	20	탐광	양이많아요	204.0
292	20	탐광	혼밥하기좋아요	175.0
293	20	탐광	인테리어가멋져요	129.0
294	20	탐광	매장이청결해요	109.0
295	20	탐광	재료가신선해요	86.0
296	20	탐광	매장이넓어요	44.0
297	20	탐광	가성비가좋아요	37.0
298	20	탐광	특별한날가기좋아요	33.0
299	20	탐광	단체모임하기좋아요	9.0
300	20	탐광	화장실이깨끗해요	9.0
301	20	탐광	뷰가좋아요	7.0
302	20	탐광	주차하기편해요	4.0
303	21	센터커피 서울숲점	커피가맛있어요	640.0
304	21	센터커피 서울숲점	뷰가좋아요	297.0
305	21	센터커피 서울숲점	친절해요	173.0
306	21	센터커피 서울숲점	음료가맛있어요	164.0
307	21	센터커피 서울숲점	인테리어가멋져요	163.0
308	21	센터커피 서울숲점	매장이청결해요	129.0
309	21	센터커피 서울숲점	대화하기좋아요	95.0
310	21	센터커피 서울숲점	사진이잘나와요	82.0
311	21	센터커피 서울숲점	특별한메뉴가있어요	81.0
312	21	센터커피 서울숲점	디저트가맛있어요	54.0
313	21	센터커피 서울숲점	집중하기좋아요	34.0
314	21	센터커피 서울숲점	화장실이깨끗해요	29.0
315	21	센터커피 서울숲점	가성비가좋아요	28.0
316	21	센터커피 서울숲점	좌석이편해요	19.0
317	21	센터커피 서울숲점	주차하기편해요	9.0
318	22	백소정 뚝섬역점	음식이맛있어요	1434.0
319	22	백소정 뚝섬역점	매장이청결해요	808.0
320	22	백소정 뚝섬역점	친절해요	799.0
321	22	백소정 뚝섬역점	혼밥하기좋아요	586.0
322	22	백소정 뚝섬역점	재료가신선해요	559.0
323	22	백소정 뚝섬역점	가성비가좋아요	403.0
324	22	백소정 뚝섬역점	양이많아요	392.0
325	22	백소정 뚝섬역점	인테리어가멋져요	377.0
326	22	백소정 뚝섬역점	특별한메뉴가있어요	326.0
327	22	백소정 뚝섬역점	매장이넓어요	181.0
328	22	백소정 뚝섬역점	뷰가좋아요	85.0
329	22	백소정 뚝섬역점	특별한날가기좋아요	57.0
330	22	백소정 뚝섬역점	화장실이깨끗해요	53.0
331	22	백소정 뚝섬역점	단체모임하기좋아요	23.0
332	22	백소정 뚝섬역점	주차하기편해요	5.0
333	23	에르제 성수	빵이맛있어요	999.0
334	23	에르제 성수	친절해요	338.0
335	23	에르제 성수	특별한메뉴가있어요	326.0
336	23	에르제 성수	매장이청결해요	237.0
337	23	에르제 성수	인테리어가멋져요	183.0
338	23	에르제 성수	사진이잘나와요	53.0
339	23	에르제 성수	커피가맛있어요	27.0
340	23	에르제 성수	가성비가좋아요	24.0
341	23	에르제 성수	음료가맛있어요	17.0
342	23	에르제 성수	대화하기좋아요	11.0
343	23	에르제 성수	좌석이편해요	7.0
344	23	에르제 성수	집중하기좋아요	5.0
345	23	에르제 성수	뷰가좋아요	4.0
346	23	에르제 성수	주차하기편해요	3.0
347	23	에르제 성수	화장실이깨끗해요	2.0
348	24	성수베이킹스튜디오	빵이맛있어요	1193.0
349	24	성수베이킹스튜디오	특별한메뉴가있어요	278.0
350	24	성수베이킹스튜디오	친절해요	261.0
351	24	성수베이킹스튜디오	가성비가좋아요	169.0
352	24	성수베이킹스튜디오	매장이청결해요	160.0
353	24	성수베이킹스튜디오	커피가맛있어요	76.0
354	24	성수베이킹스튜디오	인테리어가멋져요	69.0
355	24	성수베이킹스튜디오	음료가맛있어요	46.0
356	24	성수베이킹스튜디오	사진이잘나와요	23.0
357	24	성수베이킹스튜디오	대화하기좋아요	13.0
358	24	성수베이킹스튜디오	화장실이깨끗해요	13.0
359	24	성수베이킹스튜디오	집중하기좋아요	8.0
360	24	성수베이킹스튜디오	주차하기편해요	5.0
361	24	성수베이킹스튜디오	뷰가좋아요	5.0
362	24	성수베이킹스튜디오	좌석이편해요	4.0
363	25	온량	음식이맛있어요	784.0
364	25	온량	인테리어가멋져요	368.0
365	25	온량	친절해요	356.0
366	25	온량	특별한메뉴가있어요	257.0
367	25	온량	양이많아요	250.0
368	25	온량	재료가신선해요	158.0
369	25	온량	특별한날가기좋아요	148.0
370	25	온량	매장이청결해요	122.0
371	25	온량	가성비가좋아요	55.0
372	25	온량	화장실이깨끗해요	38.0
373	25	온량	매장이넓어요	15.0
374	25	온량	단체모임하기좋아요	14.0
375	25	온량	혼밥하기좋아요	9.0
376	25	온량	뷰가좋아요	9.0
377	25	온량	주차하기편해요	2.0
378	26	성수동대림창고갤러리	인테리어가멋져요	480.0
379	26	성수동대림창고갤러리	커피가맛있어요	460.0
380	26	성수동대림창고갤러리	디저트가맛있어요	261.0
381	26	성수동대림창고갤러리	사진이잘나와요	190.0
382	26	성수동대림창고갤러리	음료가맛있어요	188.0
383	26	성수동대림창고갤러리	대화하기좋아요	162.0
384	26	성수동대림창고갤러리	매장이청결해요	99.0
385	26	성수동대림창고갤러리	특별한메뉴가있어요	95.0
386	26	성수동대림창고갤러리	친절해요	92.0
387	26	성수동대림창고갤러리	화장실이깨끗해요	75.0
388	26	성수동대림창고갤러리	좌석이편해요	60.0
389	26	성수동대림창고갤러리	뷰가좋아요	58.0
390	26	성수동대림창고갤러리	가성비가좋아요	28.0
391	26	성수동대림창고갤러리	집중하기좋아요	23.0
392	26	성수동대림창고갤러리	주차하기편해요	3.0
393	27	강남면옥 성수점	음식이맛있어요	547.0
394	27	강남면옥 성수점	매장이넓어요	208.0
395	27	강남면옥 성수점	매장이청결해요	141.0
396	27	강남면옥 성수점	친절해요	114.0
397	27	강남면옥 성수점	양이많아요	95.0
398	27	강남면옥 성수점	재료가신선해요	81.0
399	27	강남면옥 성수점	단체모임하기좋아요	79.0
400	27	강남면옥 성수점	특별한메뉴가있어요	49.0
401	27	강남면옥 성수점	주차하기편해요	48.0
402	27	강남면옥 성수점	가성비가좋아요	31.0
403	27	강남면옥 성수점	혼밥하기좋아요	30.0
404	27	강남면옥 성수점	특별한날가기좋아요	16.0
405	27	강남면옥 성수점	화장실이깨끗해요	14.0
406	27	강남면옥 성수점	뷰가좋아요	12.0
407	27	강남면옥 성수점	인테리어가멋져요	8.0
408	28	쵸리상경	음식이맛있어요	998.0
409	28	쵸리상경	특별한메뉴가있어요	453.0
410	28	쵸리상경	재료가신선해요	389.0
411	28	쵸리상경	친절해요	380.0
412	28	쵸리상경	매장이청결해요	273.0
413	28	쵸리상경	양이많아요	144.0
414	28	쵸리상경	특별한날가기좋아요	124.0
415	28	쵸리상경	인테리어가멋져요	114.0
416	28	쵸리상경	화장실이깨끗해요	59.0
417	28	쵸리상경	혼밥하기좋아요	37.0
418	28	쵸리상경	가성비가좋아요	37.0
419	28	쵸리상경	매장이넓어요	34.0
420	28	쵸리상경	뷰가좋아요	34.0
421	28	쵸리상경	주차하기편해요	7.0
422	28	쵸리상경	단체모임하기좋아요	6.0
423	29	소소하게	디저트가맛있어요	535.0
424	29	소소하게	특별한메뉴가있어요	303.0
425	29	소소하게	인테리어가멋져요	239.0
426	29	소소하게	친절해요	199.0
427	29	소소하게	음료가맛있어요	138.0
428	29	소소하게	커피가맛있어요	134.0
429	29	소소하게	매장이청결해요	100.0
430	29	소소하게	사진이잘나와요	96.0
431	29	소소하게	대화하기좋아요	93.0
432	29	소소하게	좌석이편해요	50.0
433	29	소소하게	뷰가좋아요	34.0
434	29	소소하게	가성비가좋아요	33.0
435	29	소소하게	화장실이깨끗해요	27.0
436	29	소소하게	집중하기좋아요	15.0
437	29	소소하게	주차하기편해요	2.0
438	30	대성갈비	음식이맛있어요	578.0
439	30	대성갈비	가성비가좋아요	211.0
440	30	대성갈비	양이많아요	206.0
441	30	대성갈비	친절해요	154.0
442	30	대성갈비	재료가신선해요	149.0
443	30	대성갈비	단체모임하기좋아요	77.0
444	30	대성갈비	특별한메뉴가있어요	58.0
445	30	대성갈비	매장이넓어요	57.0
446	30	대성갈비	특별한날가기좋아요	30.0
447	30	대성갈비	매장이청결해요	26.0
448	30	대성갈비	혼밥하기좋아요	17.0
449	30	대성갈비	인테리어가멋져요	11.0
450	30	대성갈비	화장실이깨끗해요	11.0
451	30	대성갈비	주차하기편해요	7.0
452	30	대성갈비	뷰가좋아요	6.0
453	31	쎈느Scene	커피가맛있어요	398.0
454	31	쎈느Scene	디저트가맛있어요	287.0
455	31	쎈느Scene	인테리어가멋져요	285.0
456	31	쎈느Scene	음료가맛있어요	185.0
457	31	쎈느Scene	친절해요	171.0
458	31	쎈느Scene	매장이청결해요	140.0
459	31	쎈느Scene	대화하기좋아요	120.0
460	31	쎈느Scene	사진이잘나와요	113.0
461	31	쎈느Scene	특별한메뉴가있어요	80.0
462	31	쎈느Scene	뷰가좋아요	61.0
463	31	쎈느Scene	좌석이편해요	59.0
464	31	쎈느Scene	화장실이깨끗해요	51.0
465	31	쎈느Scene	주차하기편해요	39.0
466	31	쎈느Scene	가성비가좋아요	16.0
467	31	쎈느Scene	집중하기좋아요	10.0
468	32	도렐 성수점	커피가맛있어요	356.0
469	32	도렐 성수점	디저트가맛있어요	157.0
470	32	도렐 성수점	음료가맛있어요	142.0
471	32	도렐 성수점	인테리어가멋져요	136.0
472	32	도렐 성수점	특별한메뉴가있어요	124.0
473	32	도렐 성수점	친절해요	94.0
474	32	도렐 성수점	매장이청결해요	87.0
475	32	도렐 성수점	대화하기좋아요	74.0
476	32	도렐 성수점	화장실이깨끗해요	31.0
477	32	도렐 성수점	사진이잘나와요	22.0
478	32	도렐 성수점	뷰가좋아요	22.0
479	32	도렐 성수점	좌석이편해요	20.0
480	32	도렐 성수점	집중하기좋아요	18.0
481	32	도렐 성수점	주차하기편해요	17.0
482	32	도렐 성수점	가성비가좋아요	13.0
483	33	하프커피 성수점	커피가맛있어요	508.0
484	33	하프커피 성수점	디저트가맛있어요	287.0
485	33	하프커피 성수점	음료가맛있어요	224.0
486	33	하프커피 성수점	친절해요	144.0
487	33	하프커피 성수점	특별한메뉴가있어요	132.0
488	33	하프커피 성수점	매장이청결해요	92.0
489	33	하프커피 성수점	인테리어가멋져요	90.0
490	33	하프커피 성수점	대화하기좋아요	73.0
491	33	하프커피 성수점	화장실이깨끗해요	41.0
492	33	하프커피 성수점	사진이잘나와요	33.0
493	33	하프커피 성수점	좌석이편해요	20.0
494	33	하프커피 성수점	가성비가좋아요	15.0
495	33	하프커피 성수점	뷰가좋아요	12.0
496	33	하프커피 성수점	집중하기좋아요	7.0
497	34	미도인 성수	음식이맛있어요	752.0
498	34	미도인 성수	친절해요	286.0
499	34	미도인 성수	특별한메뉴가있어요	229.0
500	34	미도인 성수	인테리어가멋져요	189.0
501	34	미도인 성수	매장이청결해요	176.0
502	34	미도인 성수	재료가신선해요	129.0
503	34	미도인 성수	가성비가좋아요	104.0
504	34	미도인 성수	양이많아요	78.0
505	34	미도인 성수	특별한날가기좋아요	73.0
506	34	미도인 성수	혼밥하기좋아요	69.0
507	34	미도인 성수	매장이넓어요	39.0
508	34	미도인 성수	뷰가좋아요	15.0
509	34	미도인 성수	단체모임하기좋아요	14.0
510	34	미도인 성수	화장실이깨끗해요	12.0
511	34	미도인 성수	주차하기편해요	4.0
512	35	진작다이닝	음식이맛있어요	924.0
513	35	진작다이닝	인테리어가멋져요	486.0
514	35	진작다이닝	특별한메뉴가있어요	352.0
515	35	진작다이닝	친절해요	302.0
516	35	진작다이닝	매장이넓어요	300.0
517	35	진작다이닝	매장이청결해요	275.0
518	35	진작다이닝	재료가신선해요	257.0
519	35	진작다이닝	특별한날가기좋아요	175.0
520	35	진작다이닝	화장실이깨끗해요	85.0
521	35	진작다이닝	뷰가좋아요	57.0
522	35	진작다이닝	가성비가좋아요	44.0
523	35	진작다이닝	양이많아요	40.0
524	35	진작다이닝	혼밥하기좋아요	32.0
525	35	진작다이닝	단체모임하기좋아요	20.0
526	35	진작다이닝	주차하기편해요	6.0
527	36	텅 성수 스페이스	인테리어가멋져요	632.0
528	36	텅 성수 스페이스	커피가맛있어요	348.0
529	36	텅 성수 스페이스	디저트가맛있어요	346.0
530	36	텅 성수 스페이스	사진이잘나와요	291.0
531	36	텅 성수 스페이스	특별한메뉴가있어요	231.0
532	36	텅 성수 스페이스	음료가맛있어요	229.0
533	36	텅 성수 스페이스	매장이청결해요	162.0
534	36	텅 성수 스페이스	좌석이편해요	157.0
535	36	텅 성수 스페이스	친절해요	147.0
536	36	텅 성수 스페이스	대화하기좋아요	116.0
537	36	텅 성수 스페이스	화장실이깨끗해요	95.0
538	36	텅 성수 스페이스	뷰가좋아요	40.0
539	36	텅 성수 스페이스	가성비가좋아요	20.0
540	36	텅 성수 스페이스	집중하기좋아요	15.0
541	36	텅 성수 스페이스	주차하기편해요	5.0
542	37	오레노카츠 성수본점	음식이맛있어요	479.0
543	37	오레노카츠 성수본점	친절해요	178.0
544	37	오레노카츠 성수본점	매장이청결해요	141.0
545	37	오레노카츠 성수본점	특별한메뉴가있어요	134.0
546	37	오레노카츠 성수본점	재료가신선해요	103.0
547	37	오레노카츠 성수본점	양이많아요	100.0
548	37	오레노카츠 성수본점	혼밥하기좋아요	88.0
